"Cycle";"Block";"Population";"Treatment";"Plates_nbr";"Replicate";"Env";"Pop_type";"Sex_struct";"Day";"Total_assay";"Total_assay_2";"Tot_per_worm";"Fec_today";"Total_fec";"Herm_alive_today";"Herm_dead";"Herm_killed";"Male_alive_today";"Male_dead";"Male_killed";"Herm_alive_yesterday";"Male_alive_yesterday";"Fec_yesterday";"Herm_mortality";"Male_mortality";"Trt_3";"Trt_6";"Rep2"
4;"1";"A00_R2";"M";31;"F";"Ancestral";"Ancestral";"Androdioecious";"3";1760;1760;NA;171,5;686;4;0;0;5;0;0;5;5;137,2;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 1 F"
4;"1";"A00_R2";"M";31;"F";"Ancestral";"Ancestral";"Androdioecious";"4";1760;1760;NA;268,5;1074;4;0;0;5;0;0;4;5;268,5;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 1 F"
4;"1";"A00_R2";"M";31;"F";"Ancestral";"Ancestral";"Androdioecious";"5";1760;1760;NA;NA;NA;4;0;0;4;0;0;4;5;NA;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 1 F"
4;"1";"A00_R2";"M";31;"G";"Ancestral";"Ancestral";"Androdioecious";"3";2362;2362;NA;198;1188;6;0;0;4;0;0;6;4;198;0;25;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 1 G"
4;"1";"A00_R2";"M";31;"G";"Ancestral";"Ancestral";"Androdioecious";"4";2362;2362;NA;195,666666666667;1174;6;0;0;4;0;0;6;4;195,666666666667;0;25;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 1 G"
4;"1";"A00_R2";"M";31;"G";"Ancestral";"Ancestral";"Androdioecious";"5";2362;2362;NA;NA;NA;6;0;0;3;0;0;6;4;NA;0;25;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 1 G"
4;"1";"A00_R2";"M";31;"H";"Ancestral";"Ancestral";"Androdioecious";"3";1980;1980;NA;222,8;1114;5;0;0;5;0;0;5;5;222,8;0;40;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 1 H"
4;"1";"A00_R2";"M";31;"H";"Ancestral";"Ancestral";"Androdioecious";"4";1980;1980;NA;173,2;866;5;0;0;3;0;1;5;5;173,2;0;40;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 1 H"
4;"1";"A00_R2";"M";31;"H";"Ancestral";"Ancestral";"Androdioecious";"5";1980;1980;NA;NA;NA;5;0;0;2;0;0;5;3;NA;0;40;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 1 H"
4;"1";"A00_R2";"M";31;"I";"Ancestral";"Ancestral";"Androdioecious";"3";1608;1608;NA;230,5;922;4;1;0;5;0;0;5;5;184,4;40;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 1 I"
4;"1";"A00_R2";"M";31;"I";"Ancestral";"Ancestral";"Androdioecious";"4";1608;1608;NA;171,5;686;4;0;0;5;0;0;4;5;171,5;40;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 1 I"
4;"1";"A00_R2";"M";31;"I";"Ancestral";"Ancestral";"Androdioecious";"5";1608;1608;NA;NA;NA;3;0;0;5;0;0;4;5;NA;40;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 1 I"
4;"1";"A00_R2";"M";31;"K";"Ancestral";"Ancestral";"Androdioecious";"3";2074;2074;NA;256,4;1282;5;0;0;5;0;0;5;5;256,4;0;60;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 1 K"
4;"1";"A00_R2";"M";31;"K";"Ancestral";"Ancestral";"Androdioecious";"4";2074;2074;NA;158,4;792;5;0;0;4;0;0;5;5;158,4;0;60;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 1 K"
4;"1";"A00_R2";"M";31;"K";"Ancestral";"Ancestral";"Androdioecious";"5";2074;2074;NA;NA;NA;5;0;0;2;0;0;5;4;NA;0;60;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R2 1 K"
4;"1";"A00_R3";"H";5;"A";"Ancestral";"Ancestral";"Androdioecious";"3";1724;1724;NA;214;1070;5;0;0;0;0;0;5;0;214;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 A"
4;"1";"A00_R3";"H";5;"A";"Ancestral";"Ancestral";"Androdioecious";"4";1724;1724;NA;130,8;654;5;0;0;0;0;0;5;0;130,8;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 A"
4;"1";"A00_R3";"H";5;"A";"Ancestral";"Ancestral";"Androdioecious";"5";1724;1724;NA;NA;NA;4;0;0;0;0;0;5;0;NA;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 A"
4;"1";"A00_R3";"H";5;"B";"Ancestral";"Ancestral";"Androdioecious";"3";1268;1268;NA;177,6;888;5;0;0;0;0;0;5;0;177,6;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 B"
4;"1";"A00_R3";"H";5;"B";"Ancestral";"Ancestral";"Androdioecious";"4";1268;1268;NA;95;380;4;1;0;0;0;0;5;0;76;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 B"
4;"1";"A00_R3";"H";5;"B";"Ancestral";"Ancestral";"Androdioecious";"5";1268;1268;NA;NA;NA;4;0;0;0;0;0;4;0;NA;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 B"
4;"1";"A00_R3";"H";5;"C";"Ancestral";"Ancestral";"Androdioecious";"3";1756;1756;NA;223,6;1118;5;0;0;0;0;0;5;0;223,6;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 C"
4;"1";"A00_R3";"H";5;"C";"Ancestral";"Ancestral";"Androdioecious";"4";1756;1756;NA;127,6;638;5;0;0;0;0;0;5;0;127,6;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 C"
4;"1";"A00_R3";"H";5;"C";"Ancestral";"Ancestral";"Androdioecious";"5";1756;1756;NA;NA;NA;5;0;0;0;0;0;5;0;NA;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 C"
4;"1";"A00_R3";"H";5;"D";"Ancestral";"Ancestral";"Androdioecious";"3";2164;2164;NA;245,6;1228;5;0;0;0;0;0;5;0;245,6;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 D"
4;"1";"A00_R3";"H";5;"D";"Ancestral";"Ancestral";"Androdioecious";"4";2164;2164;NA;187,2;936;5;0;0;0;0;0;5;0;187,2;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 D"
4;"1";"A00_R3";"H";5;"D";"Ancestral";"Ancestral";"Androdioecious";"5";2164;2164;NA;NA;NA;4;0;0;0;0;0;5;0;NA;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 D"
4;"1";"A00_R3";"H";5;"E";"Ancestral";"Ancestral";"Androdioecious";"3";1388;1388;NA;180,4;902;5;0;0;0;0;0;5;0;180,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 E"
4;"1";"A00_R3";"H";5;"E";"Ancestral";"Ancestral";"Androdioecious";"4";1388;1388;NA;97,2;486;5;0;0;0;0;0;5;0;97,2;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 E"
4;"1";"A00_R3";"H";5;"E";"Ancestral";"Ancestral";"Androdioecious";"5";1388;1388;NA;NA;NA;5;0;0;0;0;0;5;0;NA;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 E"
4;"1";"A00_R3";"H";5;"F";"Ancestral";"Ancestral";"Androdioecious";"3";1934;1934;NA;212,8;1064;5;0;0;0;0;0;5;0;212,8;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 F"
4;"1";"A00_R3";"H";5;"F";"Ancestral";"Ancestral";"Androdioecious";"4";1934;1934;NA;174;870;5;0;0;0;0;0;5;0;174;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 F"
4;"1";"A00_R3";"H";5;"F";"Ancestral";"Ancestral";"Androdioecious";"5";1934;1934;NA;NA;NA;4;0;0;0;0;0;5;0;NA;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 F"
4;"1";"A00_R3";"H";5;"G";"Ancestral";"Ancestral";"Androdioecious";"3";1942;1942;NA;231,2;1156;5;0;0;0;0;0;5;0;231,2;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 G"
4;"1";"A00_R3";"H";5;"G";"Ancestral";"Ancestral";"Androdioecious";"4";1942;1942;NA;157,2;786;5;0;0;0;0;0;5;0;157,2;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 G"
4;"1";"A00_R3";"H";5;"G";"Ancestral";"Ancestral";"Androdioecious";"5";1942;1942;NA;NA;NA;5;0;0;0;0;0;5;0;NA;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 G"
4;"1";"A00_R3";"H";5;"H";"Ancestral";"Ancestral";"Androdioecious";"3";1328;1328;NA;189,2;946;5;0;0;0;0;0;5;0;189,2;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 H"
4;"1";"A00_R3";"H";5;"H";"Ancestral";"Ancestral";"Androdioecious";"4";1328;1328;NA;76,4;382;5;0;0;0;0;0;5;0;76,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 H"
4;"1";"A00_R3";"H";5;"H";"Ancestral";"Ancestral";"Androdioecious";"5";1328;1328;NA;NA;NA;5;0;0;0;0;0;5;0;NA;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 H"
4;"1";"A00_R3";"H";5;"I";"Ancestral";"Ancestral";"Androdioecious";"3";1642;1642;NA;261;1044;4;0;0;0;0;0;5;0;208,8;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 I"
4;"1";"A00_R3";"H";5;"I";"Ancestral";"Ancestral";"Androdioecious";"4";1642;1642;NA;149,5;598;4;0;0;0;0;0;4;0;149,5;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 I"
4;"1";"A00_R3";"H";5;"I";"Ancestral";"Ancestral";"Androdioecious";"5";1642;1642;NA;NA;NA;4;0;0;0;0;0;4;0;NA;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 I"
4;"1";"A00_R3";"H";5;"K";"Ancestral";"Ancestral";"Androdioecious";"3";1318;1318;NA;185,6;928;5;0;0;0;0;0;5;0;185,6;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 K"
4;"1";"A00_R3";"H";5;"K";"Ancestral";"Ancestral";"Androdioecious";"4";1318;1318;NA;78;390;5;0;0;0;0;0;5;0;78;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 K"
4;"1";"A00_R3";"H";5;"K";"Ancestral";"Ancestral";"Androdioecious";"5";1318;1318;NA;NA;NA;5;0;0;0;0;0;5;0;NA;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R3 1 K"
4;"1";"A00_R3";"M";25;"A";"Ancestral";"Ancestral";"Androdioecious";"3";1496;1496;NA;124,4;622;5;0;0;4;0;0;5;5;124,4;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 A"
4;"1";"A00_R3";"M";25;"A";"Ancestral";"Ancestral";"Androdioecious";"4";1496;1496;NA;174,8;874;5;0;0;4;0;0;5;4;174,8;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 A"
4;"1";"A00_R3";"M";25;"A";"Ancestral";"Ancestral";"Androdioecious";"5";1496;1496;NA;NA;NA;5;0;0;4;0;0;5;4;NA;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 A"
4;"1";"A00_R3";"M";25;"B";"Ancestral";"Ancestral";"Androdioecious";"3";2214;2214;NA;198;792;4;0;0;5;0;0;5;5;158,4;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 B"
4;"1";"A00_R3";"M";25;"B";"Ancestral";"Ancestral";"Androdioecious";"4";2214;2214;NA;355,5;1422;4;0;0;5;0;0;4;5;355,5;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 B"
4;"1";"A00_R3";"M";25;"B";"Ancestral";"Ancestral";"Androdioecious";"5";2214;2214;NA;NA;NA;4;0;0;4;0;0;4;5;NA;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 B"
4;"1";"A00_R3";"M";25;"C";"Ancestral";"Ancestral";"Androdioecious";"3";1472;1472;NA;210;630;3;2;0;5;0;0;5;5;126;40;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 C"
4;"1";"A00_R3";"M";25;"C";"Ancestral";"Ancestral";"Androdioecious";"4";1472;1472;NA;280,666666666667;842;3;0;0;5;0;0;3;5;280,666666666667;40;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 C"
4;"1";"A00_R3";"M";25;"C";"Ancestral";"Ancestral";"Androdioecious";"5";1472;1472;NA;NA;NA;3;0;0;4;0;0;3;5;NA;40;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 C"
4;"1";"A00_R3";"M";25;"D";"Ancestral";"Ancestral";"Androdioecious";"3";1678;1678;NA;155,6;778;5;0;0;5;0;0;5;5;155,6;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 D"
4;"1";"A00_R3";"M";25;"D";"Ancestral";"Ancestral";"Androdioecious";"4";1678;1678;NA;180;900;5;0;0;5;0;0;5;5;180;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 D"
4;"1";"A00_R3";"M";25;"D";"Ancestral";"Ancestral";"Androdioecious";"5";1678;1678;NA;NA;NA;5;0;0;5;0;0;5;5;NA;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 D"
4;"1";"A00_R3";"M";25;"E";"Ancestral";"Ancestral";"Androdioecious";"3";1796;1796;NA;159,6;798;5;0;0;5;0;0;5;5;159,6;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 E"
4;"1";"A00_R3";"M";25;"E";"Ancestral";"Ancestral";"Androdioecious";"4";1796;1796;NA;199,6;998;5;0;0;5;0;0;5;5;199,6;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 E"
4;"1";"A00_R3";"M";25;"E";"Ancestral";"Ancestral";"Androdioecious";"5";1796;1796;NA;NA;NA;4;0;0;4;0;0;5;5;NA;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 E"
4;"1";"A00_R3";"M";25;"F";"Ancestral";"Ancestral";"Androdioecious";"3";1638;1638;NA;160,4;802;5;0;0;5;0;0;5;5;160,4;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 F"
4;"1";"A00_R3";"M";25;"F";"Ancestral";"Ancestral";"Androdioecious";"4";1638;1638;NA;167,2;836;5;0;0;5;0;0;5;5;167,2;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 F"
4;"1";"A00_R3";"M";25;"F";"Ancestral";"Ancestral";"Androdioecious";"5";1638;1638;NA;NA;NA;5;0;0;4;0;0;5;5;NA;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 F"
4;"1";"A00_R3";"M";25;"G";"Ancestral";"Ancestral";"Androdioecious";"3";1674;1674;NA;170;850;5;0;0;5;0;0;5;5;170;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 G"
4;"1";"A00_R3";"M";25;"G";"Ancestral";"Ancestral";"Androdioecious";"4";1674;1674;NA;206;824;4;1;0;5;0;0;5;5;164,8;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 G"
4;"1";"A00_R3";"M";25;"G";"Ancestral";"Ancestral";"Androdioecious";"5";1674;1674;NA;NA;NA;4;0;0;4;0;0;4;5;NA;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 G"
4;"1";"A00_R3";"M";25;"H";"Ancestral";"Ancestral";"Androdioecious";"3";1930;1930;NA;170,8;854;5;0;0;5;0;0;5;5;170,8;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 H"
4;"1";"A00_R3";"M";25;"H";"Ancestral";"Ancestral";"Androdioecious";"4";1930;1930;NA;215,2;1076;5;0;0;5;0;0;5;5;215,2;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 H"
4;"1";"A00_R3";"M";25;"H";"Ancestral";"Ancestral";"Androdioecious";"5";1930;1930;NA;NA;NA;5;0;0;4;0;0;5;5;NA;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 H"
4;"1";"A00_R3";"M";25;"I";"Ancestral";"Ancestral";"Androdioecious";"3";1962;1962;NA;146,4;732;5;0;0;5;0;0;5;5;146,4;20;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 I"
4;"1";"A00_R3";"M";25;"I";"Ancestral";"Ancestral";"Androdioecious";"4";1962;1962;NA;246;1230;5;0;0;5;0;0;5;5;246;20;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 I"
4;"1";"A00_R3";"M";25;"I";"Ancestral";"Ancestral";"Androdioecious";"5";1962;1962;NA;NA;NA;4;0;0;5;0;0;5;5;NA;20;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 I"
4;"1";"A00_R3";"M";25;"K";"Ancestral";"Ancestral";"Androdioecious";"3";1743;1743;NA;173,4;867;5;0;0;5;0;0;5;5;173,4;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 K"
4;"1";"A00_R3";"M";25;"K";"Ancestral";"Ancestral";"Androdioecious";"4";1743;1743;NA;175,2;876;5;0;0;5;0;0;5;5;175,2;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 K"
4;"1";"A00_R3";"M";25;"K";"Ancestral";"Ancestral";"Androdioecious";"5";1743;1743;NA;NA;NA;5;0;0;5;0;0;5;5;NA;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R3 1 K"
4;"1";"AA1";"H";2;"A";"Ancestral";"Evolved";"Androdioecious";"3";1246;1246;NA;208,5;834;4;0;0;0;0;0;5;0;166,8;20;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 A"
4;"1";"AA1";"H";2;"A";"Ancestral";"Evolved";"Androdioecious";"4";1246;1246;NA;103;412;4;0;0;0;0;0;4;0;103;20;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 A"
4;"1";"AA1";"H";2;"A";"Ancestral";"Evolved";"Androdioecious";"5";1246;1246;NA;NA;NA;4;0;0;0;0;0;4;0;NA;20;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 A"
4;"1";"AA1";"H";2;"B";"Ancestral";"Evolved";"Androdioecious";"3";1638;1638;NA;238,8;1194;5;0;0;0;0;0;5;0;238,8;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 B"
4;"1";"AA1";"H";2;"B";"Ancestral";"Evolved";"Androdioecious";"4";1638;1638;NA;88,8;444;5;0;0;0;0;0;5;0;88,8;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 B"
4;"1";"AA1";"H";2;"B";"Ancestral";"Evolved";"Androdioecious";"5";1638;1638;NA;NA;NA;5;0;0;0;0;0;5;0;NA;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 B"
4;"1";"AA1";"H";2;"C";"Ancestral";"Evolved";"Androdioecious";"3";1410;1410;NA;216,8;1084;5;0;0;0;0;0;5;0;216,8;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 C"
4;"1";"AA1";"H";2;"C";"Ancestral";"Evolved";"Androdioecious";"4";1410;1410;NA;65,2;326;5;0;0;0;0;0;5;0;65,2;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 C"
4;"1";"AA1";"H";2;"C";"Ancestral";"Evolved";"Androdioecious";"5";1410;1410;NA;NA;NA;5;0;0;0;0;0;5;0;NA;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 C"
4;"1";"AA1";"H";2;"D";"Ancestral";"Evolved";"Androdioecious";"3";1578;1578;NA;233,2;1166;5;0;0;0;0;0;5;0;233,2;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 D"
4;"1";"AA1";"H";2;"D";"Ancestral";"Evolved";"Androdioecious";"4";1578;1578;NA;82,4;412;5;0;0;0;0;0;5;0;82,4;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 D"
4;"1";"AA1";"H";2;"D";"Ancestral";"Evolved";"Androdioecious";"5";1578;1578;NA;NA;NA;5;0;0;0;0;0;5;0;NA;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 D"
4;"1";"AA1";"H";2;"E";"Ancestral";"Evolved";"Androdioecious";"3";1330;1330;NA;210,8;1054;5;0;0;0;0;0;5;0;210,8;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 E"
4;"1";"AA1";"H";2;"E";"Ancestral";"Evolved";"Androdioecious";"4";1330;1330;NA;55,2;276;5;0;0;0;0;0;5;0;55,2;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 E"
4;"1";"AA1";"H";2;"E";"Ancestral";"Evolved";"Androdioecious";"5";1330;1330;NA;NA;NA;5;0;0;0;0;0;5;0;NA;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 E"
4;"1";"AA1";"H";2;"F";"Ancestral";"Evolved";"Androdioecious";"3";1418;1418;NA;241,6;1208;5;0;0;0;0;0;5;0;241,6;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 F"
4;"1";"AA1";"H";2;"F";"Ancestral";"Evolved";"Androdioecious";"4";1418;1418;NA;42;210;5;0;0;0;0;0;5;0;42;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 F"
4;"1";"AA1";"H";2;"F";"Ancestral";"Evolved";"Androdioecious";"5";1418;1418;NA;NA;NA;5;0;0;0;0;0;5;0;NA;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 F"
4;"1";"AA1";"H";2;"G";"Ancestral";"Evolved";"Androdioecious";"3";1214;1214;NA;206;1030;5;0;0;0;0;0;5;0;206;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 G"
4;"1";"AA1";"H";2;"G";"Ancestral";"Evolved";"Androdioecious";"4";1214;1214;NA;36,8;184;5;0;0;0;0;0;5;0;36,8;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 G"
4;"1";"AA1";"H";2;"G";"Ancestral";"Evolved";"Androdioecious";"5";1214;1214;NA;NA;NA;5;0;0;0;0;0;5;0;NA;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 G"
4;"1";"AA1";"H";2;"H";"Ancestral";"Evolved";"Androdioecious";"3";1106;1106;NA;164,4;822;5;0;0;0;0;0;5;0;164,4;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 H"
4;"1";"AA1";"H";2;"H";"Ancestral";"Evolved";"Androdioecious";"4";1106;1106;NA;56,8;284;5;0;0;0;0;0;5;0;56,8;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 H"
4;"1";"AA1";"H";2;"H";"Ancestral";"Evolved";"Androdioecious";"5";1106;1106;NA;NA;NA;5;0;0;0;0;0;5;0;NA;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 H"
4;"1";"AA1";"H";2;"I";"Ancestral";"Evolved";"Androdioecious";"3";1462;1462;NA;233,2;1166;5;0;0;0;0;0;5;0;233,2;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 I"
4;"1";"AA1";"H";2;"I";"Ancestral";"Evolved";"Androdioecious";"4";1462;1462;NA;59,2;296;5;0;0;0;0;0;5;0;59,2;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 I"
4;"1";"AA1";"H";2;"I";"Ancestral";"Evolved";"Androdioecious";"5";1462;1462;NA;NA;NA;5;0;0;0;0;0;5;0;NA;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 I"
4;"1";"AA1";"H";2;"K";"Ancestral";"Evolved";"Androdioecious";"3";1448;1448;NA;230,8;1154;5;0;0;0;0;0;5;0;230,8;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 K"
4;"1";"AA1";"H";2;"K";"Ancestral";"Evolved";"Androdioecious";"4";1448;1448;NA;58,8;294;5;0;0;0;0;0;5;0;58,8;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 K"
4;"1";"AA1";"H";2;"K";"Ancestral";"Evolved";"Androdioecious";"5";1448;1448;NA;NA;NA;5;0;0;0;0;0;5;0;NA;0;NA;"H_Androdioecious";"H_Androdioecious_Evolved";"AA1 1 K"
4;"1";"AA1";"M";23;"A";"Ancestral";"Evolved";"Androdioecious";"3";1852;1852;NA;131,2;656;5;0;0;5;0;0;5;5;131,2;0;0;"M_Androdioecious";"M_Androdioecious_Evolved";"AA1 1 A"
4;"1";"AA1";"M";23;"A";"Ancestral";"Evolved";"Androdioecious";"4";1852;1852;NA;239,2;1196;5;0;0;5;0;0;5;5;239,2;0;0;"M_Androdioecious";"M_Androdioecious_Evolved";"AA1 1 A"
4;"1";"AA1";"M";23;"A";"Ancestral";"Evolved";"Androdioecious";"5";1852;1852;NA;NA;NA;5;0;0;5;0;0;5;5;NA;0;0;"M_Androdioecious";"M_Androdioecious_Evolved";"AA1 1 A"
4;"1";"AA1";"M";23;"B";"Ancestral";"Evolved";"Androdioecious";"3";2036;2036;NA;179,6;898;5;0;0;4;0;0;5;5;179,6;0;20;"M_Androdioecious";"M_Androdioecious_Evolved";"AA1 1 B"
4;"1";"AA1";"M";23;"B";"Ancestral";"Evolved";"Androdioecious";"4";2036;2036;NA;227,6;1138;5;0;0;4;0;0;5;4;227,6;0;20;"M_Androdioecious";"M_Androdioecious_Evolved";"AA1 1 B"
4;"1";"AA1";"M";23;"B";"Ancestral";"Evolved";"Androdioecious";"5";2036;2036;NA;NA;NA;5;0;0;4;0;0;5;4;NA;0;20;"M_Androdioecious";"M_Androdioecious_Evolved";"AA1 1 B"
4;"1";"AA1";"M";23;"C";"Ancestral";"Evolved";"Androdioecious";"3";2132;2132;NA;172,4;862;5;0;0;5;0;0;5;5;172,4;0;0;"M_Androdioecious";"M_Androdioecious_Evolved";"AA1 1 C"
4;"1";"AA1";"M";23;"C";"Ancestral";"Evolved";"Androdioecious";"4";2132;2132;NA;254;1270;5;0;0;5;0;0;5;5;254;0;0;"M_Androdioecious";"M_Androdioecious_Evolved";"AA1 1 C"
4;"1";"AA1";"M";23;"C";"Ancestral";"Evolved";"Androdioecious";"5";2132;2132;NA;NA;NA;5;0;0;5;0;0;5;5;NA;0;0;"M_Androdioecious";"M_Androdioecious_Evolved";"AA1 1 C"
